"go_id","NGenes","full_direction","full_p_value","full_fdr","direction_leave_out_EC","direction_leave_out_FC","direction_leave_out_TC","directionally_stable"
"GO:0071468",12,"Down",0.454711634857915,0.798431645618016,"Down","Down","Down",FALSE
"GO:0071493",10,"Down",0.452444335704538,0.798431645618016,"Down","Down","Down",FALSE
"GO:1903671",11,"Down",0.454514554329231,0.798431645618016,"Down","Down","Down",FALSE
"GO:0008630",38,"Down",0.456800291246767,0.798578926424204,"Down","Down","Down",FALSE
"GO:0006820",14,"Down",0.457983863700696,0.798794642112927,"Down","Up","Down",FALSE
"GO:0010269",11,"Down",0.458204697906286,0.798794642112927,"Down","Down","Down",FALSE
"GO:0015711",15,"Up",0.458025886833435,0.798794642112927,"Up","Up","Up",FALSE
"GO:0030522",26,"Up",0.458238572471366,0.798794642112927,"Up","Up","Up",FALSE
"GO:0016338",20,"Down",0.460992974940376,0.799909093288958,"Down","Up","Down",FALSE
"GO:0019433",17,"Down",0.461840517647905,0.799909093288958,"Down","Down","Down",FALSE
"GO:0032212",21,"Up",0.460474559275218,0.799909093288958,"Up","Down","Up",FALSE
"GO:0032874",19,"Down",0.461810998617961,0.799909093288958,"Down","Down","Down",FALSE
"GO:0035264",79,"Up",0.461422312309432,0.799909093288958,"Up","Up","Up",FALSE
"GO:0045668",41,"Up",0.461073021529591,0.799909093288958,"Up","Up","Up",FALSE
"GO:0045907",26,"Down",0.459772112614498,0.799909093288958,"Down","Down","Down",FALSE
"GO:0046716",22,"Up",0.460362485290622,0.799909093288958,"Up","Up","Up",FALSE
"GO:1900087",35,"Up",0.461667816185744,0.799909093288958,"Up","Down","Up",FALSE
"GO:0061036",16,"Up",0.463445515831418,0.802117238938993,"Up","Up","Up",FALSE
"GO:0030511",26,"Up",0.464145452656113,0.802756903882103,"Up","Up","Up",FALSE
"GO:0042692",16,"Down",0.464808191801544,0.803331369898828,"Down","Down","Down",FALSE
"GO:0031667",34,"Down",0.466134817821647,0.805051604340159,"Down","Up","Down",FALSE
"GO:0021762",36,"Up",0.467340848634569,0.805982915607092,"Up","Up","Up",FALSE
"GO:0031648",43,"Up",0.467669099179424,0.805982915607092,"Up","Down","Up",FALSE
"GO:0050885",38,"Up",0.467029077791612,0.805982915607092,"Up","Up","Up",FALSE
"GO:0099072",24,"Up",0.468432359870008,0.806726176104974,"Up","Down","Up",FALSE
"GO:0001889",63,"Up",0.46900929174487,0.807127526991424,"Up","Up","Up",FALSE
"GO:0002042",16,"Up",0.469329710139457,0.807127526991424,"Up","Up","Up",FALSE
"GO:0033690",13,"Up",0.470064533945535,0.80781953146227,"Up","Up","Up",FALSE
"GO:0021766",57,"Up",0.471059323461072,0.808400776581585,"Up","Up","Up",FALSE
"GO:0050678",16,"Up",0.47118361150656,0.808400776581585,"Up","Up","Up",FALSE
"GO:0051491",22,"Up",0.471400782064241,0.808400776581585,"Up","Up","Up",FALSE
"GO:0046470",14,"Down",0.473829179572434,0.811475474112095,"Down","Down","Down",FALSE
"GO:0070166",11,"Down",0.473861604018544,0.811475474112095,"Down","Up","Down",FALSE
"GO:0030177",33,"Up",0.474579687454882,0.812132845433355,"Up","Up","Up",FALSE
"GO:0097091",12,"Up",0.477610027215102,0.816743396293243,"Up","Up","Up",FALSE
"GO:0006968",39,"Down",0.478436484187843,0.81758133373872,"Down","Down","Down",FALSE
"GO:0070848",12,"Down",0.478804483608079,0.817635203912601,"Down","Down","Down",FALSE
"GO:0000338",11,"Down",0.479291173094681,0.817891538356795,"Up","Down","Down",FALSE
"GO:0034058",11,"Up",0.480127720977211,0.818744113666403,"Up","Down","Up",FALSE
"GO:1903779",16,"Up",0.480649123326462,0.819058464013536,"Up","Up","Up",FALSE
"GO:0072577",10,"Down",0.48138026037424,0.819729525374495,"Down","Down","Down",FALSE
"GO:0033044",14,"Down",0.482191013528998,0.820535128064052,"Down","Down","Down",FALSE
"GO:0035092",15,"Down",0.48291915685967,0.821199126080474,"Down","Down","Down",FALSE
"GO:0019233",36,"Down",0.483373001142794,0.821396078865027,"Down","Down","Down",FALSE
"GO:0044794",11,"Down",0.483814815943741,0.82157232896107,"Down","Down","Down",FALSE
"GO:0006890",40,"Down",0.485040034460961,0.821752503821194,"Up","Down","Down",FALSE
"GO:0021854",10,"Down",0.48561176769022,0.821752503821194,"Down","Down","Down",FALSE
"GO:0035855",20,"Up",0.48508778736556,0.821752503821194,"Up","Up","Up",FALSE
"GO:0051028",47,"Up",0.484785299096873,0.821752503821194,"Up","Down","Up",FALSE
"GO:0051149",12,"Up",0.485394239731105,0.821752503821194,"Up","Up","Up",FALSE
"GO:0007163",28,"Up",0.487175511894919,0.823824978360929,"Up","Up","Up",FALSE
"GO:0006368",27,"Up",0.488999063609219,0.82388230870186,"Up","Down","Up",FALSE
"GO:0007616",34,"Down",0.488530776841832,0.82388230870186,"Down","Down","Down",FALSE
"GO:0033198",16,"Up",0.488535647446573,0.82388230870186,"Up","Up","Up",FALSE
"GO:0035694",10,"Down",0.490599876827815,0.82388230870186,"Up","Down","Down",FALSE
"GO:0042475",50,"Down",0.49017989142115,0.82388230870186,"Down","Up","Down",FALSE
"GO:0045815",33,"Down",0.488040813321291,0.82388230870186,"Down","Down","Down",FALSE
"GO:0045880",32,"Up",0.490361211511589,0.82388230870186,"Down","Up","Up",FALSE
"GO:0060425",14,"Down",0.489832915722527,0.82388230870186,"Down","Down","Down",FALSE
"GO:0090331",11,"Down",0.489093740028935,0.82388230870186,"Down","Down","Down",FALSE
"GO:1902895",47,"Down",0.490476272303964,0.82388230870186,"Down","Down","Down",FALSE
"GO:0001675",27,"Up",0.494792186266946,0.83034876562754,"Up","Up","Up",FALSE
"GO:0014850",24,"Up",0.496877758053105,0.832698587633825,"Up","Up","Up",FALSE
"GO:0051924",21,"Up",0.496664615305303,0.832698587633825,"Up","Up","Up",FALSE
"GO:0000423",40,"Up",0.49890804295368,0.834429188766628,"Up","Down","Up",FALSE
"GO:0036158",21,"Down",0.498779692838739,0.834429188766628,"Down","Down","Down",FALSE
"GO:0048598",10,"Up",0.498940580772802,0.834429188766628,"Up","Up","Up",FALSE
"GO:0140042",12,"Up",0.499697659016434,0.835120571808758,"Up","Up","Up",FALSE
"GO:0008203",62,"Down",0.500384673750152,0.83535478695655,"Down","Down","Down",FALSE
"GO:0071320",48,"Up",0.500525337369851,0.83535478695655,"Up","Up","Up",FALSE
"GO:0051898",48,"Down",0.502141635521174,0.837477127190428,"Down","Down","Down",FALSE
"GO:0001818",23,"Up",0.507037858502681,0.838164623239125,"Up","Up","Up",FALSE
"GO:0001894",23,"Up",0.503090030984061,0.838164623239125,"Up","Up","Up",FALSE
"GO:0006164",11,"Up",0.504207377122482,0.838164623239125,"Up","Down","Up",FALSE
"GO:0006801",14,"Down",0.506652392494944,0.838164623239125,"Down","Down","Down",FALSE
"GO:0009408",32,"Down",0.506553219063254,0.838164623239125,"Up","Down","Down",FALSE
"GO:0030216",50,"Down",0.506641030356311,0.838164623239125,"Down","Down","Down",FALSE
"GO:0030510",11,"Down",0.506835548168912,0.838164623239125,"Down","Down","Down",FALSE
"GO:0044319",14,"Down",0.505951317266229,0.838164623239125,"Down","Down","Down",FALSE
"GO:0050807",22,"Up",0.506158493885715,0.838164623239125,"Up","Up","Up",FALSE
"GO:0050852",88,"Down",0.504672068295398,0.838164623239125,"Down","Down","Down",FALSE
"GO:0051291",13,"Down",0.506362348550358,0.838164623239125,"Down","Down","Down",FALSE
"GO:0055117",15,"Up",0.506720900871328,0.838164623239125,"Up","Up","Up",FALSE
"GO:0060079",58,"Down",0.503570021283317,0.838164623239125,"Down","Up","Down",FALSE
"GO:0030238",11,"Up",0.508415403646644,0.838756880134683,"Down","Up","Up",FALSE
"GO:0051493",16,"Down",0.508431639686579,0.838756880134683,"Down","Down","Down",FALSE
"GO:0060291",43,"Up",0.508285102377061,0.838756880134683,"Up","Up","Up",FALSE
"GO:0001736",12,"Up",0.510764377922752,0.838932919629715,"Up","Up","Up",FALSE
"GO:0001782",23,"Down",0.509267696066792,0.838932919629715,"Down","Down","Down",FALSE
"GO:0003158",10,"Up",0.511010585251046,0.838932919629715,"Up","Up","Up",FALSE
"GO:0010507",42,"Up",0.509148930405809,0.838932919629715,"Up","Down","Up",FALSE
"GO:0040019",11,"Up",0.510019689226052,0.838932919629715,"Up","Up","Up",FALSE
"GO:0043392",17,"Down",0.511300269124119,0.838932919629715,"Down","Down","Down",FALSE
"GO:0045039",12,"Down",0.510229224722968,0.838932919629715,"Up","Down","Down",FALSE
"GO:0050806",15,"Down",0.510936776521412,0.838932919629715,"Down","Down","Down",FALSE
"GO:0010824",15,"Down",0.513994725127602,0.841997213820112,"Down","Down","Down",FALSE
"GO:0043408",29,"Up",0.514080824767469,0.841997213820112,"Up","Up","Up",FALSE
"GO:0070102",11,"Down",0.514207351979032,0.841997213820112,"Down","Down","Down",FALSE
"GO:0043328",15,"Down",0.514805115700785,0.84240837114674,"Up","Down","Down",FALSE
"GO:0001833",12,"Up",0.521214231146579,0.842484814329759,"Up","Up","Up",FALSE
"GO:0001958",26,"Up",0.519711365330674,0.842484814329759,"Up","Up","Up",FALSE
"GO:0003016",16,"Down",0.515234130843908,0.842484814329759,"Down","Down","Down",FALSE
"GO:0006310",40,"Down",0.516214421066696,0.842484814329759,"Down","Down","Up",FALSE
"GO:0006516",12,"Down",0.516922578130049,0.842484814329759,"Down","Down","Down",FALSE
"GO:0007175",11,"Down",0.517285336297225,0.842484814329759,"Down","Down","Down",FALSE
"GO:0007340",15,"Down",0.517236100239404,0.842484814329759,"Down","Down","Down",FALSE
"GO:0007613",67,"Up",0.521785862372958,0.842484814329759,"Up","Up","Up",FALSE
"GO:0010463",11,"Down",0.519875453561848,0.842484814329759,"Down","Up","Down",FALSE
"GO:0015804",20,"Up",0.519329754826289,0.842484814329759,"Up","Up","Down",FALSE
"GO:0034113",28,"Down",0.520392701154528,0.842484814329759,"Down","Down","Down",FALSE
"GO:0045071",36,"Down",0.521715497004235,0.842484814329759,"Down","Down","Down",FALSE
"GO:0045747",35,"Up",0.517718547244172,0.842484814329759,"Up","Up","Up",FALSE
"GO:0046777",115,"Up",0.5181168499743,0.842484814329759,"Up","Up","Up",FALSE
"GO:0051781",37,"Down",0.520911082891829,0.842484814329759,"Down","Down","Down",FALSE
"GO:0055010",16,"Up",0.520330737209452,0.842484814329759,"Down","Up","Up",FALSE
"GO:0060325",23,"Up",0.519047746434811,0.842484814329759,"Up","Up","Up",FALSE
"GO:0060349",23,"Down",0.51760814910195,0.842484814329759,"Down","Up","Down",FALSE
"GO:0071361",12,"Up",0.515782656479117,0.842484814329759,"Up","Up","Up",FALSE
"GO:0071872",10,"Up",0.521394024566862,0.842484814329759,"Up","Up","Up",FALSE
"GO:0009395",13,"Down",0.52350125911502,0.843013956030152,"Down","Down","Down",FALSE
"GO:0035335",20,"Up",0.52277608348229,0.843013956030152,"Up","Up","Up",FALSE
"GO:0042177",40,"Down",0.523213692032888,0.843013956030152,"Down","Down","Up",FALSE
"GO:0071806",16,"Up",0.522858347509286,0.843013956030152,"Up","Up","Up",FALSE
"GO:0031397",47,"Down",0.524993054089559,0.844856371812999,"Down","Down","Down",FALSE
"GO:0009313",12,"Down",0.526936000234643,0.84582850242142,"Down","Down","Down",FALSE
"GO:0009887",64,"Down",0.526782733988085,0.84582850242142,"Down","Down","Down",FALSE
"GO:0048711",10,"Down",0.526564542639917,0.84582850242142,"Down","Down","Down",FALSE
"GO:1990166",16,"Up",0.526989445541576,0.84582850242142,"Up","Down","Up",FALSE
"GO:0008277",35,"Down",0.529398164961788,0.84913369033475,"Down","Down","Down",FALSE
"GO:2001240",28,"Down",0.529993574357335,0.849527958897311,"Down","Up","Down",FALSE
"GO:0051402",73,"Up",0.53073106044491,0.85014929260457,"Up","Up","Up",FALSE
"GO:0035567",24,"Down",0.532055378709042,0.851709203071786,"Down","Down","Down",FALSE
"GO:0033617",14,"Down",0.532505989322799,0.851869357507836,"Down","Down","Down",FALSE
"GO:0006606",83,"Up",0.534028681406325,0.852621350734146,"Up","Down","Up",FALSE
"GO:0035729",14,"Up",0.533469549078502,0.852621350734146,"Up","Up","Up",FALSE
"GO:0045766",121,"Down",0.533849781421088,0.852621350734146,"Down","Down","Down",FALSE
"GO:0001706",13,"Down",0.53488827165331,0.852629407727262,"Down","Up","Down",FALSE
"GO:0033622",10,"Up",0.535086356701265,0.852629407727262,"Up","Up","Up",FALSE
"GO:0050884",13,"Down",0.534476706285207,0.852629407727262,"Down","Down","Down",FALSE
"GO:0006605",36,"Up",0.535621449015107,0.852922753018814,"Up","Up","Up",FALSE
"GO:0015721",23,"Up",0.537420612766251,0.853550384981692,"Up","Up","Up",FALSE
"GO:0016266",33,"Up",0.537071178629842,0.853550384981692,"Up","Up","Up",FALSE
"GO:0035988",13,"Down",0.536381844308737,0.853550384981692,"Down","Down","Down",FALSE
"GO:0120163",40,"Up",0.537351988385567,0.853550384981692,"Up","Up","Up",FALSE
"GO:0034587",15,"Down",0.538247249020194,0.853747268354486,"Down","Down","Down",FALSE
"GO:0051321",62,"Up",0.538139435373677,0.853747268354486,"Up","Up","Up",FALSE
"GO:0045580",12,"Down",0.539704537384092,0.85550034301588,"Down","Down","Down",FALSE
"GO:0006836",35,"Down",0.540277841578643,0.85585081814609,"Down","Up","Down",FALSE
"GO:0007141",22,"Down",0.545431709357046,0.857042401171862,"Down","Down","Down",FALSE
"GO:0007229",84,"Down",0.541576849356966,0.857042401171862,"Down","Down","Up",FALSE
"GO:0007368",43,"Up",0.544615098046804,0.857042401171862,"Up","Up","Up",FALSE
"GO:0019985",12,"Up",0.545507622756691,0.857042401171862,"Up","Down","Up",FALSE
"GO:0035589",11,"Up",0.544182323262049,0.857042401171862,"Up","Up","Up",FALSE
"GO:0045860",40,"Down",0.543186895268376,0.857042401171862,"Down","Down","Down",FALSE
"GO:0048738",15,"Up",0.54317028027923,0.857042401171862,"Up","Up","Up",FALSE
"GO:0060441",16,"Up",0.543896927055174,0.857042401171862,"Up","Up","Up",FALSE
"GO:0071901",12,"Down",0.544819332982934,0.857042401171862,"Down","Down","Down",FALSE
"GO:0072583",25,"Up",0.545615059511469,0.857042401171862,"Up","Down","Up",FALSE
"GO:0098719",18,"Down",0.544311528218563,0.857042401171862,"Down","Up","Down",FALSE
"GO:1903078",51,"Down",0.543381343376795,0.857042401171862,"Down","Down","Down",FALSE
"GO:1903955",26,"Down",0.543211279063445,0.857042401171862,"Down","Down","Down",FALSE
"GO:0043950",11,"Down",0.54782927392499,0.858501168876341,"Down","Up","Down",FALSE
"GO:0045727",57,"Down",0.547566189992803,0.858501168876341,"Down","Down","Up",FALSE
"GO:0051225",27,"Up",0.546978838051231,0.858501168876341,"Up","Down","Up",FALSE
"GO:0061484",18,"Down",0.547956918900084,0.858501168876341,"Down","Down","Down",FALSE
"GO:1902017",21,"Up",0.548470623767222,0.858752329738627,"Up","Down","Up",FALSE
"GO:0008631",14,"Down",0.548970239034567,0.858928312438698,"Up","Down","Down",FALSE
"GO:0071805",122,"Up",0.549289957831167,0.858928312438698,"Up","Up","Down",FALSE
"GO:0035094",37,"Down",0.550656239722654,0.859292328507103,"Down","Down","Down",FALSE
"GO:0036302",10,"Up",0.550937221322661,0.859292328507103,"Up","Up","Up",FALSE
"GO:0043069",19,"Up",0.55022851985294,0.859292328507103,"Up","Up","Up",FALSE
"GO:0043691",13,"Down",0.550549989194094,0.859292328507103,"Down","Down","Down",FALSE
"GO:0048844",20,"Down",0.552259164370795,0.860801648121253,"Down","Up","Down",FALSE
"GO:0009650",10,"Down",0.552973524468286,0.861362605421753,"Down","Down","Down",FALSE
"GO:0035265",17,"Up",0.553974658820635,0.861817170892537,"Up","Up","Up",FALSE
"GO:0042551",12,"Up",0.553644192020501,0.861817170892537,"Up","Up","Up",FALSE
"GO:0021670",10,"Up",0.554511396361862,0.862100251541475,"Up","Up","Up",FALSE
"GO:0007406",10,"Up",0.557213439506657,0.863093645871907,"Up","Up","Up",FALSE
"GO:0030316",40,"Up",0.557773669252819,0.863093645871907,"Up","Up","Up",FALSE
"GO:0031167",13,"Down",0.558859110538619,0.863093645871907,"Up","Down","Down",FALSE
"GO:0031274",10,"Up",0.555806473938585,0.863093645871907,"Up","Up","Up",FALSE
"GO:0042060",58,"Up",0.558078748575458,0.863093645871907,"Up","Up","Up",FALSE
"GO:0048870",33,"Up",0.55660903938018,0.863093645871907,"Up","Up","Up",FALSE
"GO:0060395",22,"Up",0.558598468164493,0.863093645871907,"Up","Up","Up",FALSE
"GO:0060444",11,"Down",0.558483092079696,0.863093645871907,"Down","Down","Down",FALSE
"GO:0070050",26,"Down",0.559057365679993,0.863093645871907,"Down","Down","Down",FALSE
"GO:1990535",10,"Up",0.558976693443711,0.863093645871907,"Up","Up","Up",FALSE
"GO:2000134",31,"Up",0.558142880730685,0.863093645871907,"Up","Up","Up",FALSE
"GO:0008340",28,"Down",0.560480862438918,0.864741902048617,"Down","Down","Down",FALSE
"GO:0045348",12,"Down",0.561594109561441,0.865657494645858,"Down","Down","Down",FALSE
"GO:0045672",21,"Down",0.561786777389513,0.865657494645858,"Down","Up","Down",FALSE
"GO:0001954",23,"Up",0.562999369717694,0.866055447671853,"Up","Up","Up",FALSE
"GO:0003085",17,"Down",0.562610557219916,0.866055447671853,"Down","Up","Down",FALSE
"GO:0007548",15,"Up",0.563317985120727,0.866055447671853,"Down","Up","Up",FALSE
"GO:0034260",14,"Up",0.563470643114897,0.866055447671853,"Up","Up","Up",FALSE
"GO:0007193",50,"Up",0.565103353893425,0.866801271547433,"Up","Up","Up",FALSE
"GO:0015698",11,"Up",0.565117612163191,0.866801271547433,"Up","Up","Up",FALSE
"GO:0051480",33,"Up",0.566075050467172,0.866801271547433,"Up","Up","Down",FALSE
"GO:0060322",11,"Down",0.564912392408055,0.866801271547433,"Down","Down","Down",FALSE
"GO:0060324",17,"Down",0.566175145236138,0.866801271547433,"Down","Down","Down",FALSE
"GO:0071498",13,"Down",0.565985990982677,0.866801271547433,"Down","Down","Down",FALSE
"GO:0097049",13,"Up",0.566452847414536,0.866801271547433,"Up","Up","Up",FALSE
"GO:0007601",176,"Down",0.567986309310178,0.866964027401842,"Down","Up","Down",FALSE
"GO:0043491",59,"Up",0.567402852364136,0.866964027401842,"Up","Up","Up",FALSE
"GO:0043568",11,"Up",0.56785825450481,0.866964027401842,"Up","Up","Up",FALSE
"GO:0090161",10,"Up",0.567957013297492,0.866964027401842,"Up","Down","Up",FALSE
"GO:0006730",28,"Down",0.570946180266939,0.867327968963745,"Down","Down","Down",FALSE
"GO:0010631",13,"Up",0.570925178825467,0.867327968963745,"Up","Up","Up",FALSE
"GO:0032469",18,"Down",0.57054525975676,0.867327968963745,"Down","Down","Down",FALSE
"GO:0040029",41,"Down",0.571080144173659,0.867327968963745,"Down","Down","Down",FALSE
"GO:0048468",17,"Up",0.570507805396956,0.867327968963745,"Up","Up","Up",FALSE
"GO:0048873",27,"Up",0.569040903397591,0.867327968963745,"Up","Up","Up",FALSE
"GO:1900119",14,"Down",0.569449808282439,0.867327968963745,"Down","Down","Down",FALSE
"GO:2000008",10,"Up",0.570194158737698,0.867327968963745,"Up","Up","Up",FALSE
"GO:0002040",30,"Up",0.574183385685994,0.86780742930974,"Up","Up","Up",FALSE
"GO:0002098",11,"Up",0.573580137182791,0.86780742930974,"Up","Up","Up",FALSE
"GO:0010614",12,"Down",0.575558830062367,0.86780742930974,"Down","Down","Down",FALSE
"GO:0015701",32,"Down",0.575629281278118,0.86780742930974,"Down","Up","Down",FALSE
"GO:0016486",14,"Down",0.572808597180976,0.86780742930974,"Down","Down","Down",FALSE
"GO:0031115",12,"Up",0.57568130701535,0.86780742930974,"Up","Up","Up",FALSE
"GO:0045190",15,"Up",0.574251423104618,0.86780742930974,"Up","Up","Up",FALSE
"GO:0048240",17,"Down",0.57484725929644,0.86780742930974,"Down","Down","Down",FALSE
"GO:0050777",10,"Down",0.573752662868582,0.86780742930974,"Down","Down","Down",FALSE
"GO:0062009",11,"Up",0.572623258789647,0.86780742930974,"Up","Up","Up",FALSE
"GO:0070371",41,"Down",0.574471284127837,0.86780742930974,"Down","Down","Down",FALSE
"GO:1905564",13,"Up",0.572889694113934,0.86780742930974,"Down","Up","Up",FALSE
"GO:0006833",15,"Down",0.578615142624672,0.871117351324327,"Down","Up","Down",FALSE
"GO:0008089",24,"Down",0.578866888519482,0.871117351324327,"Up","Down","Down",FALSE
"GO:0050768",20,"Up",0.578952478349295,0.871117351324327,"Up","Up","Up",FALSE
"GO:0033619",11,"Down",0.580379442024999,0.872724037203434,"Down","Down","Down",FALSE
"GO:0010467",138,"Up",0.581358340951717,0.873536849698994,"Up","Up","Up",FALSE
"GO:0060382",14,"Down",0.581638939429207,0.873536849698994,"Down","Down","Up",FALSE
"GO:1902305",11,"Up",0.582018179210382,0.873566507400389,"Up","Up","Up",FALSE
"GO:0046785",13,"Up",0.582682776556721,0.874024164835082,"Up","Up","Up",FALSE
"GO:0002009",19,"Up",0.584654611463365,0.876440904291164,"Up","Up","Up",FALSE
"GO:0048485",16,"Up",0.585732345132258,0.876974490863455,"Down","Up","Down",FALSE
"GO:0060218",16,"Down",0.585518664194495,0.876974490863455,"Down","Down","Down",FALSE
"GO:0044029",11,"Up",0.586195315736824,0.87712722736483,"Up","Up","Up",FALSE
"GO:0007026",25,"Up",0.592381009885726,0.878956876587964,"Up","Up","Up",FALSE
"GO:0007032",34,"Up",0.59052101202451,0.878956876587964,"Up","Down","Up",FALSE
"GO:0015732",11,"Down",0.59107320150534,0.878956876587964,"Down","Up","Down",FALSE
"GO:0032793",13,"Up",0.592482042737072,0.878956876587964,"Up","Up","Up",FALSE
"GO:0035313",13,"Up",0.590189160703149,0.878956876587964,"Up","Up","Up",FALSE
"GO:0045019",10,"Up",0.588973886842491,0.878956876587964,"Up","Up","Up",FALSE
"GO:0050767",31,"Up",0.590917094689444,0.878956876587964,"Up","Up","Up",FALSE
"GO:0060052",10,"Up",0.592338974283597,0.878956876587964,"Up","Up","Up",FALSE
"GO:0070085",17,"Up",0.59194592412605,0.878956876587964,"Up","Down","Up",FALSE
"GO:0070306",11,"Up",0.589940866368635,0.878956876587964,"Up","Up","Up",FALSE
"GO:0071526",38,"Up",0.591162635590938,0.878956876587964,"Up","Up","Up",FALSE
"GO:0071577",22,"Down",0.590999289854715,0.878956876587964,"Down","Down","Down",FALSE
"GO:0097623",13,"Down",0.588926622936955,0.878956876587964,"Down","Up","Down",FALSE
"GO:1901526",11,"Up",0.592444875066843,0.878956876587964,"Up","Down","Up",FALSE
"GO:0010469",11,"Down",0.592975607180192,0.879152364519747,"Down","Down","Down",FALSE
"GO:0000278",96,"Down",0.600080571363858,0.884719601750511,"Down","Down","Up",FALSE
"GO:0001654",36,"Up",0.602655547005126,0.884719601750511,"Up","Up","Up",FALSE
"GO:0003139",11,"Up",0.599711555829603,0.884719601750511,"Up","Up","Up",FALSE
"GO:0003183",10,"Up",0.602143455015937,0.884719601750511,"Up","Up","Up",FALSE
"GO:0006270",24,"Down",0.602506892910404,0.884719601750511,"Up","Down","Down",FALSE
"GO:0007018",46,"Down",0.602349469239382,0.884719601750511,"Down","Down","Down",FALSE
"GO:0007160",90,"Up",0.602908108133661,0.884719601750511,"Down","Up","Up",FALSE
"GO:0007369",22,"Up",0.602558805593322,0.884719601750511,"Up","Up","Up",FALSE
"GO:0010667",22,"Down",0.600749800009242,0.884719601750511,"Down","Down","Down",FALSE
"GO:0030279",17,"Up",0.599655765905301,0.884719601750511,"Up","Up","Up",FALSE
